id	rank	name	childcount	min	max	mode	median	mean	stddev	sum16slist
16741	phylum	Chlamydiae	1	1	4			1.70	0.00	[2, 1, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1]
16742	phylum	Caldiserica	1	1	1			1.00	0.00	[1]
16743	phylum	Planctomycetes	2	1	8			2.12	0.12	[1, 3, 8, 3, 3, 5, 2, 2, 1, 1, 2, 4, 2, 1, 1, 2, 1, 2, 3, 3, 1]
16744	phylum	Dictyoglomi	1	2	2			2.00	0.00	[2, 2]
16745	phylum	Verrucomicrobia	6	1	3			1.58	0.73	[1, 2, 1, 1, 3, 3, 3, 1, 1, 2, 1, 1, 1]
16746	phylum	Thermodesulfobacteria	1	1	2			1.33	0.00	[2, 1, 1, 1]
16747	phylum	Cyanobacteria	8	1	6			2.43	0.79	[2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 4, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 3, 4, 3, 5, 4, 3, 3, 4, 4, 1, 5, 4, 4, 4, 5, 4, 4, 4, 5, 4, 4, 6, 3, 5, 5, 5, 4, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 3, 1, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 4, 4, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1, 1]
16748	phylum	Fusobacteria	1	3	8			5.60	0.00	[6, 7, 7, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 4, 5, 3, 5, 5, 5, 5, 5, 4, 5, 6, 7, 7, 8, 3, 5, 5, 4, 5, 5, 5, 4]
16749	phylum	Bacteroidetes	8	1	13			2.77	0.99	[3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 5, 4, 4, 4, 4, 3, 2, 2, 2, 2, 2, 2, 5, 4, 4, 2, 4, 5, 5, 5, 7, 5, 4, 4, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 4, 4, 7, 5, 2, 7, 7, 7, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 6, 4, 4, 4, 8, 4, 7, 4, 7, 3, 3, 2, 5, 6, 4, 3, 7, 4, 6, 2, 2, 5, 3, 3, 1, 5, 8, 2, 3, 4, 4, 4, 3, 2, 4, 2, 3, 3, 3, 3, 2, 3, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 4, 1, 1, 1, 1, 4, 4, 4, 3, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 2, 3, 3, 2, 5, 5, 2, 6, 6, 4, 6, 6, 6, 6, 7, 2, 2, 4, 3, 3, 3, 3, 2, 4, 4, 3, 6, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, 4, 4, 4, 4, 4, 5, 2, 2, 2, 3, 3, 3, 3, 5, 2, 2, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 6, 7, 6, 5, 3, 3, 3, 5, 3, 4, 3, 5, 4, 13, 6, 7, 4, 5, 6, 6, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 2, 2, 2, 9, 5, 9, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 2, 2, 2, 3, 3, 6, 6, 2, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 3, 3, 4, 2, 2, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3]
16750	phylum	Chrysiogenetes	1	3	3			3.00	0.00	[3]
16751	phylum	Thermotogae	1	1	4			2.20	0.00	[2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 4, 2, 2, 2, 2, 3, 2, 3, 3]
16752	phylum	Acidobacteria	4	1	2			1.29	0.41	[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2]
16753	phylum	Actinobacteria	10	1	11			1.53	0.70	[1, 1, 1, 1, 3, 3, 2, 2, 2, 3, 1, 2, 3, 3, 2, 2, 5, 1, 2, 2, 1, 1, 1, 4, 4, 5, 6, 3, 6, 6, 6, 4, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 11, 9, 6, 9, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 6, 6, 6, 6, 6, 7, 7, 6, 6, 6, 6, 6, 6, 6, 7, 6, 7, 6, 7, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 5, 6, 6, 6, 7, 7, 6, 7, 7, 7, 6, 6, 7, 6, 6, 6, 6, 6, 5, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 6, 6, 7, 6, 6, 7, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 5, 7, 6, 7, 6, 6, 6, 6, 5, 7, 6, 6, 6, 6, 6, 7, 7, 6, 4, 5, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 4, 5, 4, 4, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 5, 5, 3, 4, 4, 4, 3, 3, 4, 4, 3, 4, 3, 5, 4, 4, 3, 3, 3, 2, 4, 3, 4, 2, 4, 4, 3, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 5, 5, 4, 4, 4, 4, 4, 6, 4, 3, 4, 4, 4, 2, 2, 5, 4, 4, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 2, 3, 2, 1, 2, 2, 3, 3, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 4, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 6, 4, 4, 3, 6, 4, 4, 5, 3, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 7, 4, 4, 5, 4, 6, 4, 5, 4, 4, 6, 6, 4, 4, 3, 5, 3, 4, 3, 3, 3, 4, 5, 4, 4, 4, 4, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 4, 4, 2, 2, 4, 4, 3, 3, 3, 3, 4, 2, 4, 5, 4, 4, 6, 4, 3, 4, 5, 5, 4, 5, 4, 5, 5, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 2, 2, 5, 6, 4, 6, 5, 5, 5, 5, 6, 4, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 4, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3, 2, 3, 3, 3, 1, 1, 2, 2, 2, 2, 2, 2, 4, 4, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 3, 3, 2, 1, 3, 3, 3, 2, 4, 2, 2, 3, 3, 3, 3, 3, 6, 6, 3, 2, 2, 2, 9, 4, 6, 6, 4, 5, 6, 6, 6, 5, 4, 6, 6, 5, 6, 7, 6, 8, 2, 2, 6, 5, 5, 4, 4, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 2, 2, 2, 2, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2]
16754	phylum	Coprothermobacterota	1	2	2			2.00	0.00	[2]
16755	phylum	Deinococcus-Thermus	1	1	5			2.47	0.00	[3, 3, 3, 4, 3, 5, 4, 3, 4, 3, 3, 3, 4, 3, 3, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3]
16756	phylum	Kiritimatiellaeota	1	1	1			1.00	0.00	[1]
16757	phylum	Candidatus Micrarchaeota	1	1	1			1.00	0.00	[1]
16758	phylum	Crenarchaeota	1	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
16759	phylum	Fibrobacteres	1	3	3			3.00	0.00	[3, 3]
16760	phylum	Synergistetes	1	2	5			3.20	0.00	[5, 2, 3, 3, 3]
16761	phylum	Candidatus Saccharibacteria	2	1	1			1.00	0.00	[1, 1]
16762	phylum	Lentisphaerae	1	4	4			4.00	0.00	[4]
16763	superkingdom	Archaea	5	1	4			1.15	0.27	[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 2, 1, 2, 3, 1, 1, 3, 1, 1, 1, 1, 2, 4, 3, 2, 2, 4, 2, 2, 3, 3, 3, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 3, 3, 4, 2, 3, 3, 2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 3, 4, 1, 3, 2, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
